time anode_char cathode_char
1570 -12.4799999999999 12.4799999999999
1580 -12.4799999999999 12.4799999999999
1590 -12.4799999999999 12.4799999999999
1600 -12.4799999999999 12.4799999999999
1610 -12.4799999999999 12.4799999999999
1620 -12.4799999999999 12.4799999999999
1630 -12.4799999999999 12.4799999999999
1640 -12.4799999999999 12.4799999999999
1650 -12.4799999999999 12.4799999999999
1660 -12.4799999999999 12.4799999999999
1670 -12.4799999999999 12.4799999999999
1680 -12.4799999999999 12.4799999999999
1690 -12.4799999999999 12.4799999999999
1700 -12.4799999999999 12.4799999999999
1710 -12.4799999999999 12.4799999999999
1720 -12.4799999999999 12.4799999999999
1730 -12.4799999999999 12.4799999999999
1740 -12.4799999999999 12.4799999999999
1750 -12.4799999999999 12.4799999999999
1760 -12.4799999999999 12.4799999999999
1770 -12.4799999999999 12.4799999999999
1780 -12.4799999999999 12.4799999999999
1790 -12.4799999999999 12.4799999999999
1800 -12.4799999999999 12.4799999999999
1810 -12.4799999999999 12.4799999999999
1820 -12.4799999999999 12.4799999999999
1830 -12.4799999999999 12.4799999999999
1840 -12.4799999999999 12.4799999999999
1850 -12.4799999999999 12.4799999999999
1860 -12.4799999999999 12.4799999999999
1870 -12.4799999999999 12.4799999999999
1880 -12.4799999999999 12.4799999999999
1890 -12.4799999999999 12.4799999999999
1900 -12.4799999999999 12.4799999999999
1910 -12.4799999999999 12.4799999999999
1920 -12.4799999999999 12.4799999999999
1930 -12.4799999999999 12.4799999999999
1940 -12.4799999999999 12.4799999999999
1950 -12.4799999999999 12.4799999999999
1960 -12.4799999999999 12.4799999999999
1970 -12.4799999999999 12.4799999999999
1980 -12.4799999999999 12.4799999999999
1990 -12.4799999999999 12.4799999999999
2000 -12.4799999999999 12.4799999999999
2010 -12.4799999999999 12.4799999999999
2020 -12.4799999999999 12.4799999999999
2030 -12.4799999999999 12.4799999999999
2040 -12.4799999999999 12.4799999999999
2050 -12.4799999999999 12.4799999999999
2060 -12.4799999999999 12.4799999999999
2070 -12.4799999999999 12.4799999999999
2080 -12.4799999999999 12.4799999999999
2090 -12.4799999999999 12.4799999999999
2100 -12.4799999999999 12.4799999999999
2110 -12.4799999999999 12.4799999999999
2120 -12.4799999999999 12.4799999999999
2130 -12.4799999999999 12.4799999999999
2140 -12.4799999999999 12.4799999999999
2150 -12.4799999999999 12.4799999999999
2160 -12.4799999999999 12.4799999999999
2170 -12.4799999999999 12.4799999999999
2180 -12.4799999999999 12.4799999999999
2190 -12.4799999999999 12.4799999999999
2200 -12.4799999999999 12.4799999999999
2210 -12.4799999999999 12.4799999999999
2220 -12.4799999999999 12.4799999999999
2230 -12.4799999999999 12.4799999999999
2240 -12.4799999999999 12.4799999999999
2250 -12.4799999999999 12.4799999999999
2260 -12.4799999999999 12.4799999999999
2270 -12.4799999999999 12.4799999999999
2280 -12.4799999999999 12.4799999999999
2290 -12.4799999999999 12.4799999999999
2300 -12.4799999999999 12.4799999999999
2310 -12.4799999999999 12.4799999999999
2320 -12.4799999999999 12.4799999999999
2330 -12.4799999999999 12.4799999999999
2340 -12.4799999999999 12.4799999999999
2350 -12.4799999999999 12.4799999999999
2360 -12.4799999999999 12.4799999999999
2370 -12.4799999999999 12.4799999999999
2380 -12.4799999999999 12.4799999999999
2390 -12.4799999999999 12.4799999999999
2400 -12.4799999999999 12.4799999999999
2410 -12.4799999999999 12.4799999999999
2420 -12.4799999999999 12.4799999999999
2430 -12.4799999999999 12.4799999999999
2440 -12.4799999999999 12.4799999999999
2450 -12.4799999999999 12.4799999999999
2460 -12.4799999999999 12.4799999999999
2470 -12.4799999999999 12.4799999999999
2480 -12.4799999999999 12.4799999999999
2490 -12.4799999999999 12.4799999999999
2500 -12.4799999999999 12.4799999999999
2510 -12.4799999999999 12.4799999999999
2520 -12.4799999999999 12.4799999999999
2530 -12.4799999999999 12.4799999999999
2540 -12.4799999999999 12.4799999999999
2550 -12.4799999999999 12.4799999999999
2560 -12.4799999999999 12.4799999999999
2570 -12.4799999999999 12.4799999999999
2580 -12.4799999999999 12.4799999999999
2590 -12.4799999999999 12.4799999999999
2600 -12.4799999999999 12.4799999999999
2610 -12.4799999999999 12.4799999999999
2620 -12.4799999999999 12.4799999999999
2630 -12.4799999999999 12.4799999999999
2640 -12.4799999999999 12.4799999999999
2650 -12.4799999999999 12.4799999999999
2660 -12.4799999999999 12.4799999999999
2670 -12.4799999999999 12.4799999999999
2680 -12.4799999999999 12.4799999999999
2690 -12.4799999999999 12.4799999999999
2700 -12.4799999999999 12.4799999999999
2710 -12.4799999999999 12.4799999999999
2720 -12.4799999999999 12.4799999999999
2730 -12.4799999999999 12.4799999999999
2740 -12.4799999999999 12.4799999999999
2750 -12.4799999999999 12.4799999999999
2760 -12.4799999999999 12.4799999999999
2770 -12.4799999999999 12.4799999999999
2780 -12.4799999999999 12.4799999999999
2790 -12.4799999999999 12.4799999999999
2800 -12.4799999999999 12.4799999999999
2810 -12.4799999999999 12.4799999999999
2820 -12.4799999999999 12.4799999999999
2830 -12.4799999999999 12.4799999999999
2840 -12.4799999999999 12.4799999999999
2850 -12.4799999999999 12.4799999999999
2860 -12.4799999999999 12.4799999999999
2870 -12.4799999999999 12.4799999999999
2880 -12.4799999999999 12.4799999999999
2890 -12.4799999999999 12.4799999999999
2900 -12.4799999999999 12.4799999999999
2910 -12.4799999999999 12.4799999999999
2920 -12.4799999999999 12.4799999999999
2930 -12.4799999999999 12.4799999999999
2940 -12.4799999999999 12.4799999999999
2950 -12.4799999999999 12.4799999999999
2960 -12.4799999999999 12.4799999999999
2970 -12.4799999999999 12.4799999999999
2980 -12.4799999999999 12.4799999999999
2990 -12.4799999999999 12.4799999999999
3000 -12.4799999999999 12.4799999999999
3010 -12.4799999999999 12.4799999999999
3020 -12.4799999999999 12.4799999999999
3030 -12.4799999999999 12.4799999999999
3040 -12.4799999999999 12.4799999999999
3050 -12.4799999999999 12.4799999999999
3060 -12.4799999999999 12.4799999999999
3070 -12.4799999999999 12.4799999999999
3080 -12.4799999999999 12.4799999999999
3090 -12.4799999999999 12.4799999999999
3100 -12.4799999999999 12.4799999999999
3110 -12.4799999999999 12.4799999999999
3120 -12.4799999999999 12.4799999999999
3130 -12.4799999999999 12.4799999999999
3140 -12.4799999999999 12.4799999999999
3150 -12.4799999999999 12.4799999999999
3160 -12.4799999999999 12.4799999999999
3170 -12.4799999999999 12.4799999999999
3180 -12.4799999999999 12.4799999999999
3190 -12.4799999999999 12.4799999999999
3200 -12.4799999999999 12.4799999999999
3210 -12.4799999999999 12.4799999999999
3220 -12.4799999999999 12.4799999999999
3230 -12.4799999999999 12.4799999999999
3240 -12.4799999999999 12.4799999999999
3250 -12.4799999999999 12.4799999999999
3260 -12.4799999999999 12.4799999999999
3270 -12.4799999999999 12.4799999999999
3280 -12.4799999999999 12.4799999999999
3290 -12.4799999999999 12.4799999999999
3300 -12.4799999999999 12.4799999999999
3310 -12.4799999999999 12.4799999999999
3320 -12.4799999999999 12.4799999999999
3330 -12.4799999999999 12.4799999999999
3340 -12.4799999999999 12.4799999999999
3350 -12.4799999999999 12.4799999999999
3360 -12.4799999999999 12.4799999999999
3370 -12.4799999999999 12.4799999999999
3380 -12.4799999999999 12.4799999999999
3390 -12.4799999999999 12.4799999999999
3400 -12.4799999999999 12.4799999999999
3410 -12.4799999999999 12.4799999999999
3420 -12.4799999999999 12.4799999999999
3430 -12.4799999999999 12.4799999999999
3440 -12.4799999999999 12.4799999999999
3450 -12.4799999999999 12.4799999999999
3460 -12.4799999999999 12.4799999999999
3470 -12.4799999999999 12.4799999999999
3480 -12.4799999999999 12.4799999999999
3490 -12.4799999999999 12.4799999999999
3500 -12.4799999999999 12.4799999999999
3510 -12.4799999999999 12.4799999999999
3520 -12.4799999999999 12.4799999999999
3530 -12.4799999999999 12.4799999999999
3540 -12.4799999999999 12.4799999999999
3550 -12.4799999999999 12.4799999999999
3560 -12.4799999999999 12.4799999999999
3570 -12.4799999999999 12.4799999999999
3580 -12.4799999999999 12.4799999999999
3590 -12.4799999999999 12.4799999999999
3600 -12.4799999999999 12.4799999999999
3610 -12.4799999999999 12.4799999999999
3620 -12.4799999999999 12.4799999999999
3630 -12.4799999999999 12.4799999999999
3640 -12.4799999999999 12.4799999999999
3650 -12.4799999999999 12.4799999999999
3660 -12.4799999999999 12.4799999999999
3670 -12.4799999999999 12.4799999999999
3680 -12.4799999999999 12.4799999999999
3690 -12.4799999999999 12.4799999999999
3700 -12.4799999999999 12.4799999999999
3710 -12.4799999999999 12.4799999999999
3720 -12.4799999999999 12.4799999999999
3730 -12.4799999999999 12.4799999999999
3740 -12.4799999999999 12.4799999999999
3750 -12.4799999999999 12.4799999999999
3760 -12.4799999999999 12.4799999999999
3770 -12.4799999999999 12.4799999999999
3780 -12.4799999999999 12.4799999999999
3790 -12.4799999999999 12.4799999999999
3800 -12.4799999999999 12.4799999999999
3810 -12.4799999999999 12.4799999999999
3820 -12.4799999999999 12.4799999999999
3830 -12.4799999999999 12.4799999999999
3840 -12.4799999999999 12.4799999999999
3850 -12.4799999999999 12.4799999999999
3860 -12.4799999999999 12.4799999999999
3870 -12.4799999999999 12.4799999999999
3880 -12.4799999999999 12.4799999999999
3890 -12.4799999999999 12.4799999999999
3900 -12.4799999999999 12.4799999999999
3910 -12.4799999999999 12.4799999999999
3920 -12.4799999999999 12.4799999999999
3930 -12.4799999999999 12.4799999999999
3940 -12.4799999999999 12.4799999999999
3950 -12.4799999999999 12.4799999999999
3960 -12.4799999999999 12.4799999999999
3970 -12.4799999999999 12.4799999999999
3980 -12.4799999999999 12.4799999999999
3990 -12.4799999999999 12.4799999999999
4000 -12.4799999999999 12.4799999999999
4010 -12.4799999999999 12.4799999999999
4020 -12.4799999999999 12.4799999999999
4030 -12.4799999999999 12.4799999999999
4040 -12.4799999999999 12.4799999999999
4050 -12.4799999999999 12.4799999999999
4060 -12.4799999999999 12.4799999999999
4070 -12.4799999999999 12.4799999999999
4080 -12.4799999999999 12.4799999999999
4090 -12.4799999999999 12.4799999999999
4100 -12.4799999999999 12.4799999999999
4110 -12.4799999999999 12.4799999999999
4120 -12.4799999999999 12.4799999999999
4130 -12.4799999999999 12.4799999999999
4140 -12.4799999999999 12.4799999999999
4150 -12.4799999999999 12.4799999999999
4160 -12.4799999999999 12.4799999999999
4170 -12.4799999999999 12.4799999999999
4180 -12.4799999999999 12.4799999999999
4190 -12.4799999999999 12.4799999999999
4200 -12.4799999999999 12.4799999999999
4210 -12.4799999999999 12.4799999999999
4220 -12.4799999999999 12.4799999999999
4230 -12.4799999999999 12.4799999999999
4240 -12.4799999999999 12.4799999999999
4250 -12.4799999999999 12.4799999999999
4260 -12.4799999999999 12.4799999999999
4270 -12.4799999999999 12.4799999999999
4280 -12.4799999999999 12.4799999999999
4290 -12.4799999999999 12.4799999999999
4300 -12.4799999999999 12.4799999999999
4310 -12.4799999999999 12.4799999999999
4320 -12.4799999999999 12.4799999999999
4330 -12.4799999999999 12.4799999999999
4340 -12.4799999999999 12.4799999999999
4350 -12.4799999999999 12.4799999999999
4360 -12.4799999999999 12.4799999999999
4370 -12.4799999999999 12.4799999999999
4380 -12.4799999999999 12.4799999999999
4390 -12.4799999999999 12.4799999999999
4400 -12.4799999999999 12.4799999999999
4410 -12.4799999999999 12.4799999999999
4420 -12.4799999999999 12.4799999999999
4430 -12.4799999999999 12.4799999999999
4440 -12.4799999999999 12.4799999999999
4450 -12.4799999999999 12.4799999999999
4460 -12.4799999999999 12.4799999999999
4470 -12.4799999999999 12.4799999999999
4480 -12.4799999999999 12.4799999999999
4490 -12.4799999999999 12.4799999999999
4500 -12.4799999999999 12.4799999999999
4510 -12.4799999999999 12.4799999999999
4520 -12.4799999999999 12.4799999999999
4530 -12.4799999999999 12.4799999999999
4540 -12.4799999999999 12.4799999999999
4550 -12.4799999999999 12.4799999999999
4560 -12.4799999999999 12.4799999999999
4570 -12.4799999999999 12.4799999999999
4580 -12.4799999999999 12.4799999999999
4590 -12.4799999999999 12.4799999999999
4600 -12.4799999999999 12.4799999999999
4610 -12.4799999999999 12.4799999999999
4620 -12.4799999999999 12.4799999999999
4630 -12.4799999999999 12.4799999999999
4640 -12.4799999999999 12.4799999999999
4650 -12.4799999999999 12.4799999999999
4660 -12.4799999999999 12.4799999999999
4670 -12.4799999999999 12.4799999999999
4680 -12.4799999999999 12.4799999999999
4690 -12.4799999999999 12.4799999999999
4700 -12.4799999999999 12.4799999999999
4710 -12.4799999999999 12.4799999999999
4720 -12.4799999999999 12.4799999999999
4730 -12.4799999999999 12.4799999999999
4740 -12.4799999999999 12.4799999999999
4750 -12.4799999999999 12.4799999999999
4760 -12.4799999999999 12.4799999999999
4770 -12.4799999999999 12.4799999999999
4780 -12.4799999999999 12.4799999999999
4790 -12.4799999999999 12.4799999999999
4800 -12.4799999999999 12.4799999999999
4810 -12.4799999999999 12.4799999999999
4820 -12.4799999999999 12.4799999999999
4830 -12.4799999999999 12.4799999999999
4840 -12.4799999999999 12.4799999999999
4850 -12.4799999999999 12.4799999999999
4860 -12.4799999999999 12.4799999999999
4870 -12.4799999999999 12.4799999999999
4880 -12.4799999999999 12.4799999999999
4890 -12.4799999999999 12.4799999999999
4900 -12.4799999999999 12.4799999999999
4910 -12.4799999999999 12.4799999999999
4920 -12.4799999999999 12.4799999999999
4930 -12.4799999999999 12.4799999999999
4940 -12.4799999999999 12.4799999999999
4950 -12.4799999999999 12.4799999999999
4960 -12.4799999999999 12.4799999999999
4970 -12.4799999999999 12.4799999999999
4980 -12.4799999999999 12.4799999999999
4990 -12.4799999999999 12.4799999999999
5000 -12.4799999999999 12.4799999999999
