time anode_char cathode_char
4150 1.55709515663619 -1.55709515663618
4160 1.56334215044891 -1.56334215044892
4170 1.56968079118752 -1.56968079118752
4180 1.57610346978271 -1.57610346978272
4190 1.58258290198991 -1.58258290198991
4200 1.58905809520921 -1.58905809520921
4210 1.59542596221516 -1.59542596221517
4220 1.60154142959314 -1.60154142959314
4230 1.60723288786665 -1.60723288786664
4240 1.61232711713415 -1.61232711713415
4250 1.61667101232373 -1.61667101232374
4260 1.6201459427063 -1.6201459427063
4270 1.62267369548674 -1.62267369548674
4280 1.62421246388167 -1.62421246388167
4290 1.62474764707944 -1.62474764707944
4300 1.62428479689587 -1.62428479689588
4310 1.62284874265769 -1.62284874265769
4320 1.62049003831193 -1.62049003831194
4330 1.61728957338671 -1.61728957338671
4340 1.61335160692787 -1.61335160692787
4350 1.60879287520407 -1.60879287520408
4360 1.60373847499432 -1.60373847499432
4370 1.59832594860713 -1.59832594860714
4380 1.59271418312935 -1.59271418312935
4390 1.58708501850775 -1.58708501850775
4400 1.58162565643933 -1.58162565643933
4410 1.57650287413065 -1.57650287413065
4420 1.57185365055547 -1.57185365055547
4430 1.56779433486013 -1.56779433486013
4440 1.56443000226676 -1.56443000226676
4450 1.56185426879713 -1.56185426879713
4460 1.56014413278141 -1.56014413278142
4470 1.55935715977521 -1.55935715977522
4480 1.55953291296379 -1.5595329129638
4490 1.56069552672397 -1.56069552672397
4500 1.56285013948243 -1.56285013948243
4510 1.56597154250454 -1.56597154250455
4520 1.56999759556924 -1.56999759556925
4530 1.57483437867732 -1.57483437867732
4540 1.58036346358088 -1.58036346358088
4550 1.58644544934701 -1.58644544934701
4560 1.59292417727082 -1.59292417727082
4570 1.59963346629637 -1.59963346629638
4580 1.60640577339484 -1.60640577339483
4590 1.61309413827706 -1.61309413827706
4600 1.61960887416242 -1.61960887416242
4610 1.62591927641909 -1.62591927641908
4620 1.63199772002809 -1.63199772002809
4630 1.63777901209373 -1.63777901209373
4640 1.64317916030108 -1.64317916030109
4650 1.648140130302 -1.648140130302
4660 1.65265798363603 -1.65265798363603
4670 1.65677683258029 -1.65677683258029
4680 1.66056146531827 -1.66056146531827
4690 1.66407587054109 -1.66407587054109
4700 1.66737709171714 -1.66737709171715
4710 1.67051546136392 -1.67051546136392
4720 1.67353204826189 -1.6735320482619
4730 1.67645145921252 -1.67645145921251
4740 1.67927346019185 -1.67927346019185
4750 1.68196747906555 -1.68196747906555
4760 1.68447331387922 -1.68447331387923
4770 1.68670866135262 -1.68670866135261
4780 1.68857950739611 -1.68857950739611
4790 1.68998994262884 -1.68998994262884
4800 1.69085272098008 -1.69085272098008
4810 1.69110015922628 -1.69110015922628
4820 1.6906915208492 -1.6906915208492
4830 1.68961518633465 -1.68961518633465
4840 1.6878872569313 -1.6878872569313
4850 1.68554935313598 -1.68554935313597
4860 1.68266683072701 -1.68266683072701
4870 1.67932718955203 -1.67932718955203
4880 1.67563664780481 -1.6756366478048
4890 1.67171115612227 -1.67171115612227
4900 1.66766040345478 -1.66766040345477
4910 1.66357032567189 -1.66357032567189
4920 1.65949083196522 -1.65949083196523
4930 1.65543053064072 -1.65543053064072
4940 1.65136049638762 -1.65136049638762
4950 1.64722726001222 -1.64722726001223
4960 1.64296718070927 -1.64296718070927
4970 1.63851962886753 -1.63851962886753
4980 1.6338486026696 -1.6338486026696
4990 1.62897317582337 -1.62897317582337
5000 1.62398198537369 -1.6239819853737
